Date,Symbol,Sector,Close,Open,High,Low,Volume,Turnover_Cr,Daily_Return,MA_20,MA_50,MA_200,Volatility_20d,RSI,52W_High,52W_Low,PE_Ratio,Dividend_Yield,Market_Cap_Cr,Year,Month,Quarter
2024-02-29,INFY,IT,1501.34,1532.03,1559.62,1495.49,4215170335,632840.38,-0.0195,1501.43,1488.79,1451.44,0.00924,50.49,1563.26,1305.46,27.6,2.1,641952,2024,2,2024Q1
2024-03-01,INFY,IT,1497.9,1495.84,1511.65,1493.12,3960375995,593224.72,-0.0023,1504.57,1489.9,1451.63,0.00887,51.51,1563.26,1305.46,27.6,2.1,640481,2024,3,2024Q1
2024-03-04,INFY,IT,1452.49,1493.64,1498.37,1445.77,1990664354,289142.01,-0.0303,1504.18,1489.92,1451.57,0.01077,35.63,1563.26,1305.46,27.6,2.1,621065,2024,3,2024Q1
2024-03-05,INFY,IT,1422.66,1459.81,1464.63,1418.37,3958200179,563117.31,-0.0205,1501.08,1490.15,1451.31,0.0109,27.43,1563.26,1305.46,27.6,2.1,608310,2024,3,2024Q1
2024-03-06,INFY,IT,1390.79,1424.38,1429.71,1387.98,2490277581,346345.32,-0.0224,1496.65,1489.91,1450.9,0.01181,24.4,1563.26,1305.46,27.6,2.1,594683,2024,3,2024Q1
2024-03-07,INFY,IT,1409.77,1393.96,1432.16,1387.99,4747111603,669233.55,0.0136,1491.99,1489.64,1450.45,0.01162,30.7,1563.26,1305.46,27.6,2.1,602798,2024,3,2024Q1
2024-03-08,INFY,IT,1410.52,1410.02,1411.82,1403.37,4198069190,592146.06,0.0005,1487.5,1488.62,1450.08,0.01164,25.66,1563.26,1305.46,27.6,2.1,603119,2024,3,2024Q1
2024-03-11,INFY,IT,1388.77,1409.93,1424.25,1378.49,3654585613,507537.89,-0.0154,1482.21,1487.06,1449.63,0.01197,22.11,1563.26,1305.46,27.6,2.1,593819,2024,3,2024Q1
2024-03-12,INFY,IT,1397.89,1390.67,1411.21,1378.63,3332633422,465865.49,0.0066,1477.3,1486.0,1449.19,0.01214,24.76,1563.26,1305.46,27.6,2.1,597718,2024,3,2024Q1
2024-03-13,INFY,IT,1415.91,1400.94,1418.06,1380.34,1125022916,159293.12,0.0129,1472.98,1485.65,1448.8,0.01258,27.32,1563.26,1305.46,27.6,2.1,605424,2024,3,2024Q1
2024-03-14,INFY,IT,1425.52,1419.5,1442.07,1418.08,1781315060,253930.02,0.0068,1469.65,1485.43,1448.45,0.01273,26.14,1563.26,1305.46,27.6,2.1,609533,2024,3,2024Q1
2024-03-15,INFY,IT,1422.65,1424.98,1426.05,1420.88,3062062878,435624.38,-0.002,1466.12,1485.03,1448.2,0.01271,25.89,1563.26,1305.46,27.6,2.1,608306,2024,3,2024Q1
2024-03-18,INFY,IT,1427.33,1426.73,1429.01,1421.07,6987907924,997405.06,0.0033,1462.06,1484.04,1447.75,0.01244,28.36,1563.26,1305.46,27.6,2.1,610307,2024,3,2024Q1
2024-03-19,INFY,IT,1444.15,1416.77,1458.91,1411.91,4335469791,626106.87,0.0118,1458.69,1483.01,1447.41,0.01282,32.08,1563.26,1305.46,27.6,2.1,617499,2024,3,2024Q1
2024-03-20,INFY,IT,1436.15,1448.02,1448.25,1422.32,8097153713,1162872.73,-0.0055,1454.85,1481.77,1447.02,0.01282,35.26,1563.26,1305.46,27.6,2.1,614078,2024,3,2024Q1
2024-03-21,INFY,IT,1437.2,1434.31,1451.1,1426.01,3407514155,489727.93,0.0007,1450.57,1480.67,1446.57,0.01266,36.13,1563.26,1305.46,27.6,2.1,614527,2024,3,2024Q1
2024-03-22,INFY,IT,1433.06,1439.59,1450.97,1422.49,3218978457,461298.93,-0.0029,1445.4,1478.33,1446.15,0.01237,44.53,1563.26,1305.46,27.6,2.1,612757,2024,3,2024Q1
2024-03-25,INFY,IT,1404.73,1430.27,1432.87,1398.14,6666213685,936423.03,-0.0198,1438.86,1475.16,1445.59,0.01287,44.91,1563.26,1305.46,27.6,2.1,600643,2024,3,2024Q1
2024-03-26,INFY,IT,1421.55,1399.14,1450.5,1399.09,3018869095,429147.34,0.012,1433.58,1472.57,1445.17,0.01337,59.56,1563.26,1305.46,27.6,2.1,607835,2024,3,2024Q1
2024-03-27,INFY,IT,1459.4,1423.0,1463.19,1416.47,1996218196,291328.08,0.0266,1429.99,1470.82,1444.9,0.01493,63.8,1563.26,1305.46,27.6,2.1,624019,2024,3,2024Q1
2024-03-28,INFY,IT,1443.94,1452.83,1458.65,1442.7,3830006502,553029.96,-0.0106,1427.12,1469.1,1444.57,0.01452,58.59,1563.26,1305.46,27.6,2.1,617409,2024,3,2024Q1
2024-03-29,INFY,IT,1462.08,1442.21,1471.94,1427.53,5730177072,837797.73,0.0126,1425.33,1468.63,1444.31,0.01487,69.2,1563.26,1305.46,27.6,2.1,625165,2024,3,2024Q1
2024-04-01,INFY,IT,1447.17,1458.52,1460.76,1442.08,2163042262,313028.99,-0.0102,1425.06,1467.74,1444.07,0.0134,62.53,1563.26,1305.46,27.6,2.1,618790,2024,4,2024Q2
2024-04-02,INFY,IT,1450.11,1446.41,1457.74,1427.59,4388604135,636395.87,0.002,1426.43,1466.22,1443.92,0.01251,59.42,1563.26,1305.46,27.6,2.1,620047,2024,4,2024Q2
2024-04-03,INFY,IT,1478.45,1453.58,1482.37,1450.22,3120119142,461294.01,0.0195,1430.82,1465.88,1444.03,0.01188,63.21,1563.26,1305.46,27.6,2.1,632165,2024,4,2024Q2
2024-04-04,INFY,IT,1469.31,1476.28,1494.74,1459.82,4096628565,601921.73,-0.0062,1433.79,1465.32,1444.16,0.01178,61.29,1563.26,1305.46,27.6,2.1,628257,2024,4,2024Q2
2024-04-05,INFY,IT,1469.57,1470.7,1485.45,1463.55,3823844692,561940.74,0.0002,1436.75,1465.03,1444.52,0.01178,60.45,1563.26,1305.46,27.6,2.1,628368,2024,4,2024Q2
2024-04-08,INFY,IT,1437.1,1472.83,1492.94,1435.73,2657370888,381890.77,-0.0221,1439.16,1463.87,1444.75,0.01239,48.38,1563.26,1305.46,27.6,2.1,614484,2024,4,2024Q2
2024-04-09,INFY,IT,1425.63,1434.48,1440.33,1421.95,3099979540,441942.38,-0.008,1440.55,1462.54,1444.96,0.01252,47.62,1563.26,1305.46,27.6,2.1,609580,2024,4,2024Q2
2024-04-10,INFY,IT,1392.3,1423.09,1444.83,1390.37,2739774255,381458.77,-0.0234,1439.37,1461.05,1444.98,0.01332,41.15,1563.26,1305.46,27.6,2.1,595328,2024,4,2024Q2
2024-04-11,INFY,IT,1400.35,1398.02,1408.99,1392.6,3468990231,485780.05,0.0058,1438.11,1460.06,1445.04,0.01329,43.65,1563.26,1305.46,27.6,2.1,598770,2024,4,2024Q2
2024-04-12,INFY,IT,1415.6,1400.02,1423.22,1397.83,2141359357,303130.83,0.0109,1437.76,1459.67,1445.07,0.01354,52.22,1563.26,1305.46,27.6,2.1,605291,2024,4,2024Q2
2024-04-15,INFY,IT,1412.16,1417.76,1423.83,1401.16,2413183847,340780.17,-0.0024,1437.0,1458.71,1444.84,0.01352,47.97,1563.26,1305.46,27.6,2.1,603820,2024,4,2024Q2
2024-04-16,INFY,IT,1417.76,1414.28,1442.74,1402.1,2657827977,376816.22,0.004,1435.68,1457.37,1444.53,0.01326,39.53,1563.26,1305.46,27.6,2.1,606215,2024,4,2024Q2
2024-04-17,INFY,IT,1412.46,1412.66,1430.14,1406.93,3976256881,561630.38,-0.0037,1434.5,1456.03,1444.23,0.01323,41.66,1563.26,1305.46,27.6,2.1,603948,2024,4,2024Q2
2024-04-18,INFY,IT,1426.21,1409.24,1435.3,1406.64,1610786352,229731.96,0.0097,1433.95,1454.5,1444.04,0.01344,40.27,1563.26,1305.46,27.6,2.1,609828,2024,4,2024Q2
2024-04-19,INFY,IT,1429.05,1427.82,1431.27,1410.95,3098520144,442794.02,0.002,1433.75,1453.07,1443.79,0.01343,44.74,1563.26,1305.46,27.6,2.1,611042,2024,4,2024Q2
2024-04-22,INFY,IT,1394.24,1420.19,1434.87,1389.02,2294201707,319866.78,-0.0244,1433.22,1451.07,1443.51,0.01382,36.31,1563.26,1305.46,27.6,2.1,596158,2024,4,2024Q2
2024-04-23,INFY,IT,1411.35,1393.36,1451.5,1386.12,2661216862,375590.84,0.0123,1432.71,1449.37,1443.35,0.01383,32.6,1563.26,1305.46,27.6,2.1,603474,2024,4,2024Q2
2024-04-24,INFY,IT,1404.95,1407.69,1410.47,1396.02,2349975360,330159.79,-0.0045,1429.99,1447.42,1443.17,0.01232,33.07,1563.26,1305.46,27.6,2.1,600737,2024,4,2024Q2
2024-04-25,INFY,IT,1383.13,1409.63,1428.04,1376.28,3603030988,498346.03,-0.0155,1426.95,1445.24,1442.83,0.01255,29.58,1563.26,1305.46,27.6,2.1,591407,2024,4,2024Q2
2024-04-26,INFY,IT,1376.0,1384.57,1388.4,1366.79,3022042098,415832.99,-0.0052,1422.64,1442.9,1442.39,0.01208,33.6,1563.26,1305.46,27.6,2.1,588359,2024,4,2024Q2
2024-04-29,INFY,IT,1343.89,1380.92,1389.48,1328.84,4665964446,627054.3,-0.0233,1417.48,1439.61,1441.86,0.01282,30.25,1563.26,1305.46,27.6,2.1,574629,2024,4,2024Q2
2024-04-30,INFY,IT,1323.37,1343.73,1351.49,1321.13,3996244898,528851.06,-0.0153,1411.14,1435.84,1441.26,0.01301,32.25,1563.26,1305.46,27.6,2.1,565855,2024,4,2024Q2
2024-05-01,INFY,IT,1326.23,1322.92,1330.23,1318.49,1515834935,201034.58,0.0022,1403.53,1432.11,1440.63,0.01185,30.39,1563.26,1305.46,27.6,2.1,567078,2024,5,2024Q2
2024-05-02,INFY,IT,1330.5,1325.02,1341.59,1307.17,2022814611,269135.48,0.0032,1396.59,1428.26,1440.1,0.012,26.09,1563.26,1305.46,27.6,2.1,568903,2024,5,2024Q2
2024-05-03,INFY,IT,1336.12,1328.49,1345.03,1321.19,2997971217,400564.93,0.0042,1389.92,1424.26,1439.48,0.01212,28.89,1563.26,1305.46,27.6,2.1,571306,2024,5,2024Q2
2024-05-06,INFY,IT,1336.65,1346.88,1350.76,1330.21,3199587339,427672.84,0.0004,1384.9,1420.28,1438.8,0.01145,26.83,1563.26,1305.46,27.6,2.1,571533,2024,5,2024Q2
2024-05-07,INFY,IT,1407.47,1339.89,1410.17,1338.27,2114036297,297544.27,0.053,1383.99,1417.88,1438.46,0.01699,48.96,1563.26,1305.46,27.6,2.1,601815,2024,5,2024Q2
2024-05-08,INFY,IT,1407.01,1402.97,1407.48,1385.39,6274392247,882813.26,-0.0003,1384.72,1415.4,1438.08,0.01611,45.78,1563.26,1305.46,27.6,2.1,601618,2024,5,2024Q2
2024-05-09,INFY,IT,1399.78,1418.15,1418.7,1376.41,5037114067,705085.15,-0.0051,1384.7,1413.37,1437.7,0.01611,43.68,1563.26,1305.46,27.6,2.1,598527,2024,5,2024Q2
2024-05-10,INFY,IT,1371.89,1398.08,1411.89,1357.21,1436369889,197054.15,-0.0199,1382.51,1410.85,1437.23,0.01649,45.03,1563.26,1305.46,27.6,2.1,586601,2024,5,2024Q2
2024-05-13,INFY,IT,1359.09,1373.21,1377.56,1355.35,3885309407,528048.52,-0.0093,1379.86,1408.98,1436.75,0.01659,38.15,1563.26,1305.46,27.6,2.1,581128,2024,5,2024Q2
2024-05-14,INFY,IT,1374.9,1362.92,1380.88,1357.59,3195013054,439282.34,0.0116,1377.71,1408.02,1436.29,0.01681,43.46,1563.26,1305.46,27.6,2.1,587888,2024,5,2024Q2
2024-05-15,INFY,IT,1403.19,1368.56,1418.22,1351.58,6088653531,854353.77,0.0206,1377.25,1408.27,1435.95,0.0175,54.24,1563.26,1305.46,27.6,2.1,599985,2024,5,2024Q2
2024-05-16,INFY,IT,1415.25,1399.71,1417.78,1394.5,1491149767,211034.97,0.0086,1376.7,1408.38,1435.7,0.01747,58.13,1563.26,1305.46,27.6,2.1,605141,2024,5,2024Q2
2024-05-17,INFY,IT,1443.56,1422.25,1446.52,1401.47,9156068171,1321733.38,0.02,1377.43,1409.04,1435.53,0.01804,70.99,1563.26,1305.46,27.6,2.1,617246,2024,5,2024Q2
2024-05-20,INFY,IT,1445.63,1442.59,1465.57,1433.15,2144736307,310049.51,0.0014,1380.0,1410.18,1435.38,0.01705,77.91,1563.26,1305.46,27.6,2.1,618131,2024,5,2024Q2
2024-05-21,INFY,IT,1478.25,1449.96,1482.3,1432.41,3950147229,583930.51,0.0226,1383.34,1411.79,1435.46,0.01753,80.55,1563.26,1305.46,27.6,2.1,632079,2024,5,2024Q2
2024-05-22,INFY,IT,1517.55,1476.24,1531.64,1460.23,2414062356,366346.03,0.0266,1388.97,1413.82,1435.7,0.01824,82.95,1563.26,1305.46,27.6,2.1,648883,2024,5,2024Q2
2024-05-23,INFY,IT,1485.3,1517.12,1524.99,1471.15,2708540645,402299.54,-0.0213,1394.08,1415.02,1435.88,0.01861,74.03,1563.26,1305.46,27.6,2.1,635094,2024,5,2024Q2
2024-05-24,INFY,IT,1489.98,1493.25,1497.71,1481.45,1404639164,209288.43,0.0032,1399.78,1416.36,1436.23,0.0185,74.37,1563.26,1305.46,27.6,2.1,637095,2024,5,2024Q2
2024-05-27,INFY,IT,1492.14,1491.94,1499.56,1480.7,5947273171,887416.42,0.0014,1407.19,1417.66,1436.58,0.01735,67.21,1563.26,1305.46,27.6,2.1,638018,2024,5,2024Q2
2024-05-28,INFY,IT,1484.72,1490.6,1497.44,1466.86,2856696153,424139.39,-0.005,1415.26,1418.47,1436.96,0.01685,65.36,1563.26,1305.46,27.6,2.1,634846,2024,5,2024Q2
2024-05-29,INFY,IT,1494.48,1481.68,1502.93,1474.42,2955478260,441690.32,0.0066,1423.67,1419.64,1437.41,0.01683,68.54,1563.26,1305.46,27.6,2.1,639019,2024,5,2024Q2
2024-05-30,INFY,IT,1495.79,1491.83,1511.01,1491.27,10388821733,1553949.57,0.0009,1431.94,1420.81,1437.94,0.01686,77.07,1563.26,1305.46,27.6,2.1,639579,2024,5,2024Q2
2024-05-31,INFY,IT,1482.52,1501.36,1511.31,1476.71,5281503423,782993.45,-0.0089,1439.26,1421.8,1438.3,0.01719,76.91,1563.26,1305.46,27.6,2.1,633905,2024,5,2024Q2
2024-06-03,INFY,IT,1482.56,1485.92,1494.79,1478.65,2340369455,346973.81,0.0,1446.55,1423.35,1438.71,0.01719,75.21,1563.26,1305.46,27.6,2.1,633922,2024,6,2024Q2
2024-06-04,INFY,IT,1505.76,1477.45,1528.39,1472.12,2409360818,362791.91,0.0156,1451.47,1425.04,1439.28,0.01334,74.6,1563.26,1305.46,27.6,2.1,643842,2024,6,2024Q2
2024-06-05,INFY,IT,1509.77,1506.15,1518.53,1506.1,3722479756,562008.83,0.0027,1456.61,1426.05,1439.83,0.01331,73.58,1563.26,1305.46,27.6,2.1,645557,2024,6,2024Q2
2024-06-06,INFY,IT,1522.29,1509.47,1528.91,1506.41,4805948390,731604.72,0.0083,1462.73,1427.61,1440.56,0.01318,71.32,1563.26,1305.46,27.6,2.1,650910,2024,6,2024Q2
2024-06-07,INFY,IT,1517.52,1523.73,1531.75,1500.28,7851546093,1191487.82,-0.0031,1470.01,1428.72,1441.39,0.01205,69.19,1563.26,1305.46,27.6,2.1,648871,2024,6,2024Q2
2024-06-10,INFY,IT,1526.74,1514.77,1530.77,1512.96,1462927788,223351.04,0.0061,1478.4,1430.31,1442.23,0.01156,64.79,1563.26,1305.46,27.6,2.1,652813,2024,6,2024Q2
2024-06-11,INFY,IT,1504.19,1531.77,1549.17,1492.66,4702052406,707278.02,-0.0148,1484.86,1431.39,1443.0,0.01235,45.46,1563.26,1305.46,27.6,2.1,643171,2024,6,2024Q2
2024-06-12,INFY,IT,1495.28,1504.18,1505.3,1485.97,5095328286,761894.25,-0.0059,1489.46,1431.73,1443.79,0.01196,54.03,1563.26,1305.46,27.6,2.1,639361,2024,6,2024Q2
2024-06-13,INFY,IT,1493.89,1496.96,1499.76,1470.37,2202814842,329076.31,-0.0009,1493.4,1432.22,1444.52,0.01192,51.62,1563.26,1305.46,27.6,2.1,638767,2024,6,2024Q2
2024-06-14,INFY,IT,1470.58,1490.37,1498.54,1466.82,2730158022,401491.58,-0.0156,1494.75,1432.24,1445.2,0.01188,42.39,1563.26,1305.46,27.6,2.1,628800,2024,6,2024Q2
2024-06-17,INFY,IT,1455.8,1467.34,1480.04,1438.22,1446755726,210618.7,-0.0101,1495.26,1432.62,1445.83,0.01213,40.3,1563.26,1305.46,27.6,2.1,622480,2024,6,2024Q2
2024-06-18,INFY,IT,1462.07,1467.41,1476.49,1447.89,2544775907,372064.05,0.0043,1494.45,1433.35,1446.57,0.01101,38.87,1563.26,1305.46,27.6,2.1,625161,2024,6,2024Q2
2024-06-19,INFY,IT,1464.99,1469.97,1478.51,1458.19,3671265716,537836.76,0.002,1491.82,1434.8,1447.28,0.00901,39.54,1563.26,1305.46,27.6,2.1,626410,2024,6,2024Q2
2024-06-20,INFY,IT,1480.48,1464.68,1480.92,1459.34,7253964687,1073934.96,0.0106,1491.58,1436.4,1447.97,0.00815,49.32,1563.26,1305.46,27.6,2.1,633033,2024,6,2024Q2
2024-06-21,INFY,IT,1469.85,1487.29,1488.74,1462.64,7596382685,1116554.31,-0.0072,1490.57,1437.49,1448.75,0.00826,46.03,1563.26,1305.46,27.6,2.1,628488,2024,6,2024Q2
2024-06-24,INFY,IT,1471.44,1475.2,1475.59,1453.9,1953924064,287508.2,0.0011,1489.54,1438.67,1449.53,0.00825,37.6,1563.26,1305.46,27.6,2.1,629167,2024,6,2024Q2
2024-06-25,INFY,IT,1459.56,1468.68,1480.17,1441.45,6776217341,989029.58,-0.0081,1488.28,1439.51,1450.18,0.00837,32.83,1563.26,1305.46,27.6,2.1,624088,2024,6,2024Q2
2024-06-26,INFY,IT,1473.13,1456.39,1478.26,1443.94,1233452088,181703.53,0.0093,1487.21,1440.72,1450.92,0.00851,33.31,1563.26,1305.46,27.6,2.1,629890,2024,6,2024Q2
2024-06-27,INFY,IT,1495.93,1476.09,1501.3,1452.36,2440064522,365016.57,0.0155,1487.22,1442.12,1451.88,0.00925,43.47,1563.26,1305.46,27.6,2.1,639639,2024,6,2024Q2
2024-06-28,INFY,IT,1505.6,1497.1,1520.32,1488.97,2811123958,423242.82,0.0065,1488.37,1443.65,1452.84,0.00911,43.62,1563.26,1305.46,27.6,2.1,643774,2024,6,2024Q2
2024-07-01,INFY,IT,1526.41,1503.78,1546.03,1490.95,3707597665,565931.42,0.0138,1490.56,1446.29,1453.82,0.00955,56.77,1563.26,1305.46,27.6,2.1,652672,2024,7,2024Q3
2024-07-02,INFY,IT,1527.58,1529.71,1557.17,1520.74,3447828499,526683.39,0.0008,1491.66,1448.62,1454.73,0.00896,60.33,1563.26,1305.46,27.6,2.1,653172,2024,7,2024Q3
2024-07-03,INFY,IT,1543.71,1520.97,1550.86,1505.05,3924891486,605889.42,0.0106,1493.35,1451.39,1455.69,0.00922,64.57,1563.26,1305.46,27.6,2.1,660069,2024,7,2024Q3
2024-07-04,INFY,IT,1545.73,1544.24,1576.27,1541.44,2983242300,461128.71,0.0013,1494.52,1454.64,1456.65,0.00907,75.1,1563.26,1305.46,27.6,2.1,660933,2024,7,2024Q3
2024-07-05,INFY,IT,1526.45,1539.98,1553.49,1523.37,5281888933,806253.94,-0.0125,1494.97,1457.65,1457.58,0.00951,72.9,1563.26,1305.46,27.6,2.1,652689,2024,7,2024Q3
2024-07-08,INFY,IT,1531.75,1520.93,1555.46,1508.56,4620058007,707677.39,0.0035,1495.22,1461.41,1458.47,0.00945,72.73,1563.26,1305.46,27.6,2.1,654955,2024,7,2024Q3
2024-07-09,INFY,IT,1513.2,1528.5,1536.25,1507.07,2828391021,427992.13,-0.0121,1495.67,1465.21,1459.19,0.00924,64.27,1563.26,1305.46,27.6,2.1,647023,2024,7,2024Q3
2024-07-10,INFY,IT,1468.22,1514.85,1515.69,1466.45,4981277016,731361.05,-0.0297,1494.32,1468.04,1459.78,0.01137,46.91,1563.26,1305.46,27.6,2.1,627791,2024,7,2024Q3
2024-07-11,INFY,IT,1462.58,1465.25,1465.47,1453.85,9195434513,1344905.86,-0.0038,1492.75,1470.69,1460.31,0.01139,48.12,1563.26,1305.46,27.6,2.1,625379,2024,7,2024Q3
2024-07-12,INFY,IT,1475.04,1457.24,1485.27,1449.68,2334645862,344369.6,0.0085,1492.98,1473.46,1460.84,0.01103,50.88,1563.26,1305.46,27.6,2.1,630707,2024,7,2024Q3
2024-07-15,INFY,IT,1475.34,1477.15,1478.17,1465.98,7554607937,1114561.53,0.0002,1493.95,1476.24,1461.29,0.01076,54.09,1563.26,1305.46,27.6,2.1,630835,2024,7,2024Q3
2024-07-16,INFY,IT,1453.1,1481.95,1491.62,1430.87,2441839829,354823.75,-0.0151,1493.5,1477.15,1461.64,0.01129,45.03,1563.26,1305.46,27.6,2.1,621326,2024,7,2024Q3
2024-07-17,INFY,IT,1419.27,1455.88,1470.26,1416.16,6617068320,939140.66,-0.0233,1491.22,1477.4,1461.89,0.01239,31.95,1563.26,1305.46,27.6,2.1,606860,2024,7,2024Q3
2024-07-18,INFY,IT,1433.23,1426.94,1433.67,1424.09,2488105162,356602.7,0.0098,1488.86,1478.07,1462.25,0.01235,33.3,1563.26,1305.46,27.6,2.1,612829,2024,7,2024Q3
2024-07-19,INFY,IT,1462.01,1439.29,1480.61,1431.82,4793786760,700856.42,0.0201,1488.46,1479.87,1462.84,0.01317,35.67,1563.26,1305.46,27.6,2.1,625135,2024,7,2024Q3
2024-07-22,INFY,IT,1449.05,1459.87,1462.84,1428.34,3576218643,518211.96,-0.0089,1487.34,1481.67,1463.37,0.01331,33.39,1563.26,1305.46,27.6,2.1,619594,2024,7,2024Q3
2024-07-23,INFY,IT,1419.63,1451.8,1462.73,1419.42,1338915834,190076.51,-0.0203,1485.35,1482.56,1463.76,0.01393,25.16,1563.26,1305.46,27.6,2.1,607014,2024,7,2024Q3
2024-07-24,INFY,IT,1414.33,1419.24,1428.84,1395.71,8518716025,1204827.56,-0.0037,1482.41,1482.78,1463.95,0.01371,24.03,1563.26,1305.46,27.6,2.1,604748,2024,7,2024Q3
2024-07-25,INFY,IT,1398.23,1418.84,1433.41,1396.77,2089162875,292113.02,-0.0114,1477.52,1482.44,1463.97,0.01322,24.34,1563.26,1305.46,27.6,2.1,597864,2024,7,2024Q3
2024-07-26,INFY,IT,1387.31,1397.84,1402.92,1372.07,1732715422,240381.34,-0.0078,1471.61,1481.32,1463.85,0.01305,21.73,1563.26,1305.46,27.6,2.1,593195,2024,7,2024Q3
2024-07-29,INFY,IT,1398.52,1384.03,1418.16,1372.97,2374460020,332072.98,0.0081,1465.21,1480.38,1463.75,0.0127,26.89,1563.26,1305.46,27.6,2.1,597988,2024,7,2024Q3
2024-07-30,INFY,IT,1398.13,1404.28,1406.63,1379.49,11589656956,1620384.71,-0.0003,1458.74,1478.77,1463.67,0.01268,32.78,1563.26,1305.46,27.6,2.1,597821,2024,7,2024Q3
2024-07-31,INFY,IT,1384.09,1399.46,1408.71,1363.19,1746532944,241735.88,-0.01,1450.76,1476.11,1463.54,0.01223,31.48,1563.26,1305.46,27.6,2.1,591818,2024,7,2024Q3
2024-08-01,INFY,IT,1394.89,1381.33,1411.57,1368.65,3573734762,498496.69,0.0078,1443.22,1474.3,1463.48,0.0125,30.94,1563.26,1305.46,27.6,2.1,596436,2024,8,2024Q3
2024-08-02,INFY,IT,1407.16,1392.8,1407.57,1376.1,1864342192,262342.78,0.0088,1437.25,1472.64,1463.46,0.01273,34.66,1563.26,1305.46,27.6,2.1,601682,2024,8,2024Q3
2024-08-05,INFY,IT,1401.7,1404.33,1406.04,1383.54,2031217410,284715.74,-0.0039,1430.75,1470.83,1463.38,0.01261,37.49,1563.26,1305.46,27.6,2.1,599348,2024,8,2024Q3
2024-08-06,INFY,IT,1404.64,1397.49,1409.94,1384.23,1469288334,206382.12,0.0021,1425.32,1469.23,1463.31,0.01255,45.81,1563.26,1305.46,27.6,2.1,600605,2024,8,2024Q3
2024-08-07,INFY,IT,1414.39,1402.63,1421.75,1384.17,3826970675,541282.91,0.0069,1422.63,1467.63,1463.31,0.01114,44.47,1563.26,1305.46,27.6,2.1,604774,2024,8,2024Q3
2024-08-08,INFY,IT,1422.51,1415.97,1438.43,1412.87,3015843371,429006.74,0.0057,1420.63,1466.16,1463.4,0.01126,36.81,1563.26,1305.46,27.6,2.1,608246,2024,8,2024Q3
2024-08-09,INFY,IT,1423.74,1422.78,1427.11,1408.17,1856710400,264347.29,0.0009,1418.06,1464.99,1463.62,0.01103,40.83,1563.26,1305.46,27.6,2.1,608772,2024,8,2024Q3
2024-08-12,INFY,IT,1450.19,1421.87,1450.2,1419.75,5058607136,733594.15,0.0186,1416.81,1464.34,1463.86,0.01193,61.32,1563.26,1305.46,27.6,2.1,620081,2024,8,2024Q3
2024-08-13,INFY,IT,1461.4,1456.7,1470.63,1444.12,5332657995,779314.64,0.0077,1417.22,1463.45,1463.95,0.01158,66.7,1563.26,1305.46,27.6,2.1,624874,2024,8,2024Q3
2024-08-14,INFY,IT,1453.64,1452.58,1454.45,1441.91,4007224055,582506.12,-0.0053,1418.94,1462.33,1463.89,0.01027,70.9,1563.26,1305.46,27.6,2.1,621556,2024,8,2024Q3
2024-08-15,INFY,IT,1446.04,1454.98,1468.54,1438.94,5869822598,848799.83,-0.0052,1419.58,1460.81,1463.91,0.01016,72.72,1563.26,1305.46,27.6,2.1,618307,2024,8,2024Q3
2024-08-16,INFY,IT,1436.42,1445.42,1462.89,1412.11,2745557934,394377.43,-0.0067,1418.3,1459.18,1463.8,0.00915,64.85,1563.26,1305.46,27.6,2.1,614193,2024,8,2024Q3
2024-08-19,INFY,IT,1448.42,1432.24,1449.19,1421.11,3840785067,556306.99,0.0084,1418.27,1457.62,1463.65,0.00917,68.06,1563.26,1305.46,27.6,2.1,619324,2024,8,2024Q3
2024-08-20,INFY,IT,1437.62,1450.0,1460.46,1432.79,2750862815,395469.54,-0.0075,1419.17,1456.29,1463.49,0.00805,69.68,1563.26,1305.46,27.6,2.1,614706,2024,8,2024Q3
2024-08-21,INFY,IT,1430.45,1436.67,1440.66,1418.92,1538523027,220078.03,-0.005,1419.97,1454.99,1463.24,0.0081,63.43,1563.26,1305.46,27.6,2.1,611641,2024,8,2024Q3
2024-08-22,INFY,IT,1450.16,1435.8,1461.31,1415.71,3647757672,528983.23,0.0138,1422.57,1454.11,1463.13,0.00809,65.38,1563.26,1305.46,27.6,2.1,620068,2024,8,2024Q3
2024-08-23,INFY,IT,1454.19,1453.94,1463.56,1450.66,3538944062,514629.71,0.0028,1425.92,1453.79,1462.9,0.00777,68.96,1563.26,1305.46,27.6,2.1,621792,2024,8,2024Q3
2024-08-26,INFY,IT,1476.84,1462.51,1483.33,1442.9,3220035189,475547.68,0.0156,1429.83,1454.21,1462.74,0.00822,72.83,1563.26,1305.46,27.6,2.1,631476,2024,8,2024Q3
2024-08-27,INFY,IT,1492.3,1474.7,1512.21,1473.07,3940970990,588111.1,0.0105,1434.54,1454.81,1462.74,0.00837,73.78,1563.26,1305.46,27.6,2.1,638087,2024,8,2024Q3
2024-08-28,INFY,IT,1470.86,1498.55,1507.79,1463.11,6622286207,974045.59,-0.0144,1438.88,1454.93,1462.57,0.00878,63.65,1563.26,1305.46,27.6,2.1,628919,2024,8,2024Q3
2024-08-29,INFY,IT,1469.5,1465.72,1484.79,1454.73,2951399460,433708.15,-0.0009,1442.61,1454.71,1462.29,0.00875,62.91,1563.26,1305.46,27.6,2.1,628338,2024,8,2024Q3
